Tiempo (horas),Temperatura_Salon_1 (C),Potencia_Salon_1 (W),Temperatura_Salon_2 (C),Potencia_Salon_2 (W),Temperatura_Salon_3 (C),Potencia_Salon_3 (W),Temperatura_Salon_4 (C),Potencia_Salon_4 (W)
0.035035035035035036,11.403030230858517,2755.3829127232743,10.590505223422287,1752.2505820307013,9.947143793754755,1069.7038799353784,9.500667122520902,622.6626253106465
0.036036036036036036,11.510298927068757,2766.6380772091397,10.660359363141277,1754.6704397006133,9.988190127533034,1064.862549036125,9.524381264481871,613.8289340541223
0.03703703703703704,11.61724930948783,2776.3438321792883,10.729965297366418,1757.2624770506238,10.028828453677036,1060.7013856764088,9.547633120265498,605.6923050936794
0.03803803803803804,11.723809460756698,2784.5071796380707,10.799331252224608,1760.0381960368882,10.069094431833516,1057.2211948467016,9.570459255848068,598.2334294783398
0.03903903903903904,11.82990870015318,2791.13781570474,10.868465646184353,1763.0065716151119,10.109023390062184,1054.421849327395,9.592895089085859,591.4337633527531
0.04004004004004004,11.935477698820824,2796.248005919349,10.937376971473334,1766.1740625732873,10.148650280319933,1052.3023721222826,9.614974937879994,585.2755593850812
0.04104104104104104,12.040448586964516,2799.852467285925,11.006073678520133,1769.5446338430113,10.188009638266898,1050.8610096273947,9.636732069026065,579.741889243669
0.042042042042042045,12.144755053450698,2801.9682572655456,11.074564063892758,1773.1197892791563,10.227135546897161,1050.0952954232964,9.65819874733561,574.8166580320014
0.043043043043043044,12.24833243825596,2802.614669700139,11.142856162149503,1776.898614046659,10.266061603500692,1050.002104711087,9.679406284662244,570.4846115421152
0.044044044044044044,12.351117818207186,2801.8131374408113,11.210957641969214,1780.8778259004632,10.30482088947325,1050.5776995264112,9.700385088507531,566.7313371323144
0.04504504504504504,12.45305008643743,2799.587141273705,11.278875706886648,1785.051834785442,10.343445942505852,1051.8177649632955,9.72116470992193,563.543258977558
0.04604604604604604,12.554070025964604,2795.962124582267,11.346617000925713,1789.4128103135865,10.381968730705381,1053.717436722268,9.741773890452025,560.9076283818788
0.04704704704704705,12.654120528607061,2790.9654092712562,11.414187544414876,1793.9507584256855,10.420420639669052,1056.2713215860929,9.762240591172763,558.8125107169658
0.04804804804804805,12.753146213354421,2784.6261271798785,11.481592580728531,1798.6536004699647,10.458832415882595,1059.4735064715649,9.782592085740779,557.2467658785928
0.04904904904904905,12.851093921242388,2776.97514380676,11.548836562910385,1803.5072643583305,10.497234176809703,1063.3175636151145,9.802854956118942,556.2000282197957
0.050050050050050046,12.947912625652059,2768.0449881740938,11.615923061156176,1808.495781199183,10.535655378072056,1067.7965477889773,9.823055149127388,555.6626828377457
0.051051051051051045,13.04355348133766,2757.8697842530464,11.682854696597236,1813.6013889893968,10.5741247914102,1072.90298724915,9.843218015954289,555.6258395084069
0.05205205205205205,13.137969869214274,2746.485183021888,11.749633081356901,1818.8046433449495,10.612670482457888,1078.628869004099,9.86336834981859,556.0813046290634
